"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Unidade Gestora";"Área de atuação (Função)";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Programa de Governo";"Autor Emenda";"Plano Orçamentário";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"0487 - CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0002 - CONCESSAO DE BOLSAS DE ESTUDOS NO PAIS";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"28.465,89";"11.428,62";"11.666,90";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"RO00 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO - REGRA DE OURO";"1 - Pessoal e Encargos Sociais";"92 - Despesas de Exercícios Anteriores";"90 - Reserva de Contingência";"1.257,40";"1.257,40";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"2.037.756,27";"15.508,00";"15.508,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"0,00";"9.103,81";"9.103,81";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"11 - Vencimentos e Vantagens Fixas - Pessoal Civil";"90 - Reserva de Contingência";"- 23.027,36";"- 15.620,17";"23.511.704,10";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"19 - Ciência e Tecnologia";"122 - Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0002 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"11.197,21";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"34 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"90 - Reserva de Contingência";"- 51.963,00";"- 51.963,00";"- 44.054,41";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"7.608,42";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"04 - Administração";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2250 - SELECAO, FORMACAO E DESENVOLVIMENTO DE PESSOAS";"00 - NAO ATRIBUIDO";"0000";"0000 - SELECAO, FORMACAO E DESENVOLVIMENTO DE PESSOAS";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"0,00";"19.335,50";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"3036 - ALAN RICK";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"116.621,08";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"04 - Administração";"122 - Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0008 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"0,00";"54.450,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"CVRO - CORONAVIRUS (COVID-19) - REGRA DE OURO";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,42";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"209.092,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO";"1 - Pessoal e Encargos Sociais";"16 - Outras Despesas Variáveis - Pessoal Civil";"90 - Reserva de Contingência";"- 70.283,36";"49.208,76";"41.873,52";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"4002 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"RO03 - PNAES - DECRETO N. 7.234/2010 - AUXILIO FINANCEIRO A ESTUDANTE (REGRA DE OURO)";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"- 356.015,00";"2.489.242,78";"2.493.287,78";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"27 - Desporto e lazer";"811 - Desporto de rendimento";"5026 - ESPORTE";"20JO - PROMOCAO E APOIO AO DESENVOLVIMENTO DO FUTEBOL MASCULINO E FEMININO E DEFESA DOS DIREITOS DO TORCEDOR";"00 - NAO ATRIBUIDO";"0000";"0000 - PROMOCAO E APOIO AO DESENVOLVIMENTO DO FUTEBOL MASCULINO E FEMININO E DEFESA DOS DIREITOS DO TORCEDOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"76.263,95";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"128 - Formação de recursos humanos";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"50.000,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"77.000,00";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"05 - Defesa nacional";"542 - Controle ambiental";"6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL";"20X4 - MANUTENCAO DO SISTEMA DE PROTECAO DA AMAZONIA - SIPAM";"00 - NAO ATRIBUIDO";"0000";"RO03 - MONITORAMENTO AMBIENTAL - REGRA DE OURO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"1.306.168,22";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"181 - Policiamento";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO";"21BQ - IMPLEMENTACAO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO, E ENFRENTAMENTO A CRIMINALIDADE";"00 - NAO ATRIBUIDO";"0000";"0009 - PROGRAMA NACIONAL DE QUALIDADE DE VIDA PARA OS PROFISSIONAIS DE SEGURANCA PUBLICA - PRO-VIDA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"683.270,87";"683.270,87";"683.270,87";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"CVRO - CORONAVIRUS (COVID-19) - REGRA DE OURO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"49.473,68";"28.421,05";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO";"20IE - POLITICA PUBLICA SOBRE DROGAS";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"000H - APOIO PARA REDUCAO DA OFERTA DE DROGAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"149.010,00";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"368 - Educação básica";"5011 - EDUCACAO BASICA DE QUALIDADE";"20RJ - APOIO A CAPACITACAO E FORMACAO INICIAL E CONTINUADA PARA A EDUCACAO BASICA";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"0004 - EDUCACAO BASICA A DISTANCIA - SISTEMA UNIVERSIDADE ABERTA DO BRASIL (UAB)";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"67.890,00";"67.890,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"04 - Administração";"125 - Normatização e fiscalização";"2201 - BRASIL MODERNIZA";"217Z - GESTAO DO SISTEMA NACIONAL DE CERTIFICACAO DIGITAL DA INFRAESTRUTURA DE CHAVES PUBLICAS - ICP - BRASIL E DE OUTRAS TECNOLOGIAS DE SEGURANCA DA INFORMACAO E IDENTIFICACAO DIGITAL";"00 - NAO ATRIBUIDO";"0000";"0004 - GESTAO DE INFRAESTRUTURA DE CHAVES PUBLICAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"2.212,05";"2.212,05";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO";"20IE - POLITICA PUBLICA SOBRE DROGAS";"00 - NAO ATRIBUIDO";"5012 - COMISSAO DE CONSTITUICAO E JUSTICA E DE CIDADANIA";"0000 - POLITICA PUBLICA SOBRE DROGAS - DESPESAS DIVERSAS";"4 - Investimentos";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"500.000,00";"0,00";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"RO00 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO - REGRA DE OURO";"1 - Pessoal e Encargos Sociais";"03 - Pensões do RPPS e do militar";"90 - Reserva de Contingência";"2.069.806,85";"4.843.068,84";"7.456.294,74";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"181 - Policiamento";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO";"21BQ - IMPLEMENTACAO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO, E ENFRENTAMENTO A CRIMINALIDADE";"00 - NAO ATRIBUIDO";"8100 - RELATOR GERAL";"0009 - PROGRAMA NACIONAL DE QUALIDADE DE VIDA PARA OS PROFISSIONAIS DE SEGURANCA PUBLICA - PRO-VIDA";"4 - Investimentos";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"- 95.900,00";"- 95.900,00";"- 95.900,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"0,00";"101.220,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"11.579,18";"0,00";"0,00";
"12/2020";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"04 - Administração";"122 - Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216Q - APERFEICOAMENTO E FORTALECIMENTO DA GESTAO DE PESSOAS";"00 - NAO ATRIBUIDO";"0000";"0003 - APRIMORAMENTO E MANUTENCAO DOS SISTEMAS DE GESTAO DE PESSOAS E RELACOES DO TRABALHO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"47.314,80";"47.314,80";"0,00";
